date,production_cost_usd,power_gw,annualized_twh,energy_price_usd_kwh,btc_issued_per_day,source
2022-10-09,19302.54,14.477,126.82,0.0500,900.0000,backfill-mempool
2022-10-10,21446.14,16.085,140.90,0.0500,900.0000,backfill-mempool
2022-10-11,21733.64,16.300,142.79,0.0500,900.0000,backfill-mempool
2022-10-12,18643.45,13.983,122.49,0.0500,900.0000,backfill-mempool
2022-10-13,19644.73,14.734,129.07,0.0500,900.0000,backfill-mempool
2022-10-14,21445.57,16.084,140.90,0.0500,900.0000,backfill-mempool
2022-10-15,20716.07,15.537,136.10,0.0500,900.0000,backfill-mempool
2022-10-16,19801.02,14.851,130.09,0.0500,900.0000,backfill-mempool
2022-10-17,20398.81,15.299,134.02,0.0500,900.0000,backfill-mempool
2022-10-18,19437.97,14.578,127.71,0.0500,900.0000,backfill-mempool
2022-10-19,20618.47,15.464,135.46,0.0500,900.0000,backfill-mempool
2022-10-20,20216.46,15.162,132.82,0.0500,900.0000,backfill-mempool
2022-10-21,20792.27,15.594,136.61,0.0500,900.0000,backfill-mempool
2022-10-22,18571.60,13.929,122.02,0.0500,900.0000,backfill-mempool
2022-10-23,21111.29,15.833,138.70,0.0500,900.0000,backfill-mempool
2022-10-24,19088.55,14.316,125.41,0.0500,900.0000,backfill-mempool
2022-10-25,17397.50,13.048,114.30,0.0500,900.0000,backfill-mempool
2022-10-26,21569.79,16.177,141.71,0.0500,900.0000,backfill-mempool
2022-10-27,18988.39,14.241,124.75,0.0500,900.0000,backfill-mempool
2022-10-28,22180.56,16.635,145.73,0.0500,900.0000,backfill-mempool
2022-10-29,20040.13,15.030,131.66,0.0500,900.0000,backfill-mempool
2022-10-30,18963.16,14.222,124.59,0.0500,900.0000,backfill-mempool
2022-10-31,24190.72,18.143,158.93,0.0500,900.0000,backfill-mempool
2022-11-01,20156.63,15.117,132.43,0.0500,900.0000,backfill-mempool
2022-11-02,17206.50,12.905,113.05,0.0500,900.0000,backfill-mempool
2022-11-03,22903.45,17.178,150.48,0.0500,900.0000,backfill-mempool
2022-11-04,17971.04,13.478,118.07,0.0500,900.0000,backfill-mempool
2022-11-05,21008.20,15.756,138.02,0.0500,900.0000,backfill-mempool
2022-11-06,19231.95,14.424,126.35,0.0500,900.0000,backfill-mempool
2022-11-07,19925.89,14.944,130.91,0.0500,900.0000,backfill-mempool
2022-11-08,22813.21,17.110,149.88,0.0500,900.0000,backfill-mempool
2022-11-09,20564.30,15.423,135.11,0.0500,900.0000,backfill-mempool
2022-11-10,20598.29,15.449,135.33,0.0500,900.0000,backfill-mempool
2022-11-11,18499.18,13.874,121.54,0.0500,900.0000,backfill-mempool
2022-11-12,23348.29,17.511,153.40,0.0500,900.0000,backfill-mempool
2022-11-13,17664.52,13.248,116.06,0.0500,900.0000,backfill-mempool
2022-11-14,17175.07,12.881,112.84,0.0500,900.0000,backfill-mempool
2022-11-15,21531.04,16.148,141.46,0.0500,900.0000,backfill-mempool
2022-11-16,20555.24,15.416,135.05,0.0500,900.0000,backfill-mempool
2022-11-17,19177.32,14.383,126.00,0.0500,900.0000,backfill-mempool
2022-11-18,19080.53,14.310,125.36,0.0500,900.0000,backfill-mempool
2022-11-19,20421.07,15.316,134.17,0.0500,900.0000,backfill-mempool
2022-11-20,20646.32,15.485,135.65,0.0500,900.0000,backfill-mempool
2022-11-21,17673.16,13.255,116.11,0.0500,900.0000,backfill-mempool
2022-11-22,18072.82,13.555,118.74,0.0500,900.0000,backfill-mempool
2022-11-23,18927.29,14.195,124.35,0.0500,900.0000,backfill-mempool
2022-11-24,17769.81,13.327,116.75,0.0500,900.0000,backfill-mempool
2022-11-25,17039.86,12.780,111.95,0.0500,900.0000,backfill-mempool
2022-11-26,15027.84,11.271,98.73,0.0500,900.0000,backfill-mempool
2022-11-27,18805.16,14.104,123.55,0.0500,900.0000,backfill-mempool
2022-11-28,19355.51,14.517,127.17,0.0500,900.0000,backfill-mempool
2022-11-29,17900.63,13.425,117.61,0.0500,900.0000,backfill-mempool
2022-11-30,19212.08,14.409,126.22,0.0500,900.0000,backfill-mempool
2022-12-01,20949.26,15.712,137.64,0.0500,900.0000,backfill-mempool
2022-12-02,17404.57,13.053,114.35,0.0500,900.0000,backfill-mempool
2022-12-03,17627.25,13.220,115.81,0.0500,900.0000,backfill-mempool
2022-12-04,19278.08,14.459,126.66,0.0500,900.0000,backfill-mempool
2022-12-05,19970.48,14.978,131.21,0.0500,900.0000,backfill-mempool
2022-12-06,17291.46,12.969,113.60,0.0500,900.0000,backfill-mempool
2022-12-07,21803.14,16.352,143.25,0.0500,900.0000,backfill-mempool
2022-12-08,21248.09,15.936,139.60,0.0500,900.0000,backfill-mempool
2022-12-09,19442.71,14.582,127.74,0.0500,900.0000,backfill-mempool
2022-12-10,19388.11,14.541,127.38,0.0500,900.0000,backfill-mempool
2022-12-11,18551.28,13.913,121.88,0.0500,900.0000,backfill-mempool
2022-12-12,18219.81,13.665,119.70,0.0500,900.0000,backfill-mempool
2022-12-13,20801.92,15.601,136.67,0.0500,900.0000,backfill-mempool
2022-12-14,18929.06,14.197,124.36,0.0500,900.0000,backfill-mempool
2022-12-15,17327.22,12.995,113.84,0.0500,900.0000,backfill-mempool
2022-12-16,16379.17,12.284,107.61,0.0500,900.0000,backfill-mempool
2022-12-17,17437.57,13.078,114.56,0.0500,900.0000,backfill-mempool
2022-12-18,18253.78,13.690,119.93,0.0500,900.0000,backfill-mempool
2022-12-19,17375.72,13.032,114.16,0.0500,900.0000,backfill-mempool
2022-12-20,18112.89,13.585,119.00,0.0500,900.0000,backfill-mempool
2022-12-21,18694.74,14.021,122.82,0.0500,900.0000,backfill-mempool
2022-12-22,17668.15,13.251,116.08,0.0500,900.0000,backfill-mempool
2022-12-23,16916.55,12.687,111.14,0.0500,900.0000,backfill-mempool
2022-12-24,11535.12,8.651,75.79,0.0500,900.0000,backfill-mempool
2022-12-25,18227.90,13.671,119.76,0.0500,900.0000,backfill-mempool
2022-12-26,16731.29,12.548,109.92,0.0500,900.0000,backfill-mempool
2022-12-27,14896.84,11.173,97.87,0.0500,900.0000,backfill-mempool
2022-12-28,22000.92,16.501,144.55,0.0500,900.0000,backfill-mempool
2022-12-29,18045.99,13.534,118.56,0.0500,900.0000,backfill-mempool
2022-12-30,20442.78,15.332,134.31,0.0500,900.0000,backfill-mempool
2022-12-31,20361.98,15.271,133.78,0.0500,900.0000,backfill-mempool
2023-01-01,19807.27,14.855,130.13,0.0500,900.0000,backfill-mempool
2023-01-02,19883.41,14.913,130.63,0.0500,900.0000,backfill-mempool
2023-01-03,19199.79,14.400,126.14,0.0500,900.0000,backfill-mempool
2023-01-04,17750.59,13.313,116.62,0.0500,900.0000,backfill-mempool
2023-01-05,19360.42,14.520,127.20,0.0500,900.0000,backfill-mempool
2023-01-06,22350.40,16.763,146.84,0.0500,900.0000,backfill-mempool
2023-01-07,19034.87,14.276,125.06,0.0500,900.0000,backfill-mempool
2023-01-08,18960.76,14.221,124.57,0.0500,900.0000,backfill-mempool
2023-01-09,18714.94,14.036,122.96,0.0500,900.0000,backfill-mempool
2023-01-10,20808.72,15.607,136.71,0.0500,900.0000,backfill-mempool
2023-01-11,18092.30,13.569,118.87,0.0500,900.0000,backfill-mempool
2023-01-12,18398.53,13.799,120.88,0.0500,900.0000,backfill-mempool
2023-01-13,19657.86,14.743,129.15,0.0500,900.0000,backfill-mempool
2023-01-14,20861.48,15.646,137.06,0.0500,900.0000,backfill-mempool
2023-01-15,20232.07,15.174,132.92,0.0500,900.0000,backfill-mempool
2023-01-16,19829.22,14.872,130.28,0.0500,900.0000,backfill-mempool
2023-01-17,21263.31,15.947,139.70,0.0500,900.0000,backfill-mempool
2023-01-18,18621.10,13.966,122.34,0.0500,900.0000,backfill-mempool
2023-01-19,19458.11,14.594,127.84,0.0500,900.0000,backfill-mempool
2023-01-20,17746.36,13.310,116.59,0.0500,900.0000,backfill-mempool
2023-01-21,18599.15,13.949,122.20,0.0500,900.0000,backfill-mempool
2023-01-22,20467.04,15.350,134.47,0.0500,900.0000,backfill-mempool
2023-01-23,20833.05,15.625,136.87,0.0500,900.0000,backfill-mempool
2023-01-24,17367.18,13.025,114.10,0.0500,900.0000,backfill-mempool
2023-01-25,23206.63,17.405,152.47,0.0500,900.0000,backfill-mempool
2023-01-26,20759.68,15.570,136.39,0.0500,900.0000,backfill-mempool
2023-01-27,20855.54,15.642,137.02,0.0500,900.0000,backfill-mempool
2023-01-28,22418.37,16.814,147.29,0.0500,900.0000,backfill-mempool
2023-01-29,21750.90,16.313,142.90,0.0500,900.0000,backfill-mempool
2023-01-30,19458.09,14.594,127.84,0.0500,900.0000,backfill-mempool
2023-01-31,15809.02,11.857,103.87,0.0500,900.0000,backfill-mempool
2023-02-01,19141.79,14.356,125.76,0.0500,900.0000,backfill-mempool
2023-02-02,19904.18,14.928,130.77,0.0500,900.0000,backfill-mempool
2023-02-03,18410.81,13.808,120.96,0.0500,900.0000,backfill-mempool
2023-02-04,18824.85,14.119,123.68,0.0500,900.0000,backfill-mempool
2023-02-05,20964.29,15.723,137.74,0.0500,900.0000,backfill-mempool
2023-02-06,20959.86,15.720,137.71,0.0500,900.0000,backfill-mempool
2023-02-07,19151.63,14.364,125.83,0.0500,900.0000,backfill-mempool
2023-02-08,19362.53,14.522,127.21,0.0500,900.0000,backfill-mempool
2023-02-09,21920.85,16.441,144.02,0.0500,900.0000,backfill-mempool
2023-02-10,20204.97,15.154,132.75,0.0500,900.0000,backfill-mempool
2023-02-11,21160.50,15.870,139.02,0.0500,900.0000,backfill-mempool
2023-02-12,21603.90,16.203,141.94,0.0500,900.0000,backfill-mempool
2023-02-13,20885.17,15.664,137.22,0.0500,900.0000,backfill-mempool
2023-02-14,21304.35,15.978,139.97,0.0500,900.0000,backfill-mempool
2023-02-15,21864.48,16.398,143.65,0.0500,900.0000,backfill-mempool
2023-02-16,24294.62,18.221,159.62,0.0500,900.0000,backfill-mempool
2023-02-17,22418.08,16.814,147.29,0.0500,900.0000,backfill-mempool
2023-02-18,22706.91,17.030,149.18,0.0500,900.0000,backfill-mempool
2023-02-19,22043.52,16.533,144.83,0.0500,900.0000,backfill-mempool
2023-02-20,19917.86,14.938,130.86,0.0500,900.0000,backfill-mempool
2023-02-21,22521.34,16.891,147.97,0.0500,900.0000,backfill-mempool
2023-02-22,18913.26,14.185,124.26,0.0500,900.0000,backfill-mempool
2023-02-23,23146.69,17.360,152.07,0.0500,900.0000,backfill-mempool
2023-02-24,18116.43,13.587,119.02,0.0500,900.0000,backfill-mempool
2023-02-25,15702.38,11.777,103.16,0.0500,900.0000,backfill-mempool
2023-02-26,24883.44,18.663,163.48,0.0500,900.0000,backfill-mempool
2023-02-27,20591.80,15.444,135.29,0.0500,900.0000,backfill-mempool
2023-02-28,20398.22,15.299,134.02,0.0500,900.0000,backfill-mempool
2023-03-01,24881.82,18.661,163.47,0.0500,900.0000,backfill-mempool
2023-03-02,21160.71,15.871,139.03,0.0500,900.0000,backfill-mempool
2023-03-03,24604.46,18.453,161.65,0.0500,900.0000,backfill-mempool
2023-03-04,22522.11,16.892,147.97,0.0500,900.0000,backfill-mempool
2023-03-05,23028.92,17.272,151.30,0.0500,900.0000,backfill-mempool
2023-03-06,19110.74,14.333,125.56,0.0500,900.0000,backfill-mempool
2023-03-07,23873.67,17.905,156.85,0.0500,900.0000,backfill-mempool
2023-03-08,19636.79,14.728,129.01,0.0500,900.0000,backfill-mempool
2023-03-09,19629.60,14.722,128.97,0.0500,900.0000,backfill-mempool
2023-03-10,19724.49,14.793,129.59,0.0500,900.0000,backfill-mempool
2023-03-11,24411.90,18.309,160.39,0.0500,900.0000,backfill-mempool
2023-03-12,24212.34,18.159,159.08,0.0500,900.0000,backfill-mempool
2023-03-13,22687.22,17.015,149.06,0.0500,900.0000,backfill-mempool
2023-03-14,21587.50,16.191,141.83,0.0500,900.0000,backfill-mempool
2023-03-15,21333.03,16.000,140.16,0.0500,900.0000,backfill-mempool
2023-03-16,19539.90,14.655,128.38,0.0500,900.0000,backfill-mempool
2023-03-17,21581.84,16.186,141.79,0.0500,900.0000,backfill-mempool
2023-03-18,23702.02,17.777,155.72,0.0500,900.0000,backfill-mempool
2023-03-19,21621.82,16.216,142.06,0.0500,900.0000,backfill-mempool
2023-03-20,22314.08,16.736,146.60,0.0500,900.0000,backfill-mempool
2023-03-21,21150.04,15.863,138.96,0.0500,900.0000,backfill-mempool
2023-03-22,23114.22,17.336,151.86,0.0500,900.0000,backfill-mempool
2023-03-23,26710.05,20.033,175.49,0.0500,900.0000,backfill-mempool
2023-03-24,25394.35,19.046,166.84,0.0500,900.0000,backfill-mempool
2023-03-25,22670.30,17.003,148.94,0.0500,900.0000,backfill-mempool
2023-03-26,22424.67,16.819,147.33,0.0500,900.0000,backfill-mempool
2023-03-27,23127.66,17.346,151.95,0.0500,900.0000,backfill-mempool
2023-03-28,20684.31,15.513,135.90,0.0500,900.0000,backfill-mempool
2023-03-29,22739.68,17.055,149.40,0.0500,900.0000,backfill-mempool
2023-03-30,24178.30,18.134,158.85,0.0500,900.0000,backfill-mempool
2023-03-31,21688.28,16.266,142.49,0.0500,900.0000,backfill-mempool
2023-04-01,21647.74,16.236,142.23,0.0500,900.0000,backfill-mempool
2023-04-02,23029.29,17.272,151.30,0.0500,900.0000,backfill-mempool
2023-04-03,20222.88,15.167,132.86,0.0500,900.0000,backfill-mempool
2023-04-04,25149.83,18.862,165.23,0.0500,900.0000,backfill-mempool
2023-04-05,21289.39,15.967,139.87,0.0500,900.0000,backfill-mempool
2023-04-06,24864.22,18.648,163.36,0.0500,900.0000,backfill-mempool
2023-04-07,22248.26,16.686,146.17,0.0500,900.0000,backfill-mempool
2023-04-08,23044.52,17.283,151.40,0.0500,900.0000,backfill-mempool
2023-04-09,22864.81,17.149,150.22,0.0500,900.0000,backfill-mempool
2023-04-10,19304.69,14.479,126.83,0.0500,900.0000,backfill-mempool
2023-04-11,23974.64,17.981,157.51,0.0500,900.0000,backfill-mempool
2023-04-12,25267.28,18.950,166.01,0.0500,900.0000,backfill-mempool
2023-04-13,21969.23,16.477,144.34,0.0500,900.0000,backfill-mempool
2023-04-14,21727.25,16.295,142.75,0.0500,900.0000,backfill-mempool
2023-04-15,24664.37,18.498,162.04,0.0500,900.0000,backfill-mempool
2023-04-16,19577.85,14.683,128.63,0.0500,900.0000,backfill-mempool
2023-04-17,24146.55,18.110,158.64,0.0500,900.0000,backfill-mempool
2023-04-18,25544.00,19.158,167.82,0.0500,900.0000,backfill-mempool
2023-04-19,21228.95,15.922,139.47,0.0500,900.0000,backfill-mempool
2023-04-20,20753.88,15.565,136.35,0.0500,900.0000,backfill-mempool
2023-04-21,22959.70,17.220,150.85,0.0500,900.0000,backfill-mempool
2023-04-22,23449.78,17.587,154.07,0.0500,900.0000,backfill-mempool
2023-04-23,22760.55,17.070,149.54,0.0500,900.0000,backfill-mempool
2023-04-24,22443.46,16.833,147.45,0.0500,900.0000,backfill-mempool
2023-04-25,19275.30,14.456,126.64,0.0500,900.0000,backfill-mempool
2023-04-26,20300.48,15.225,133.37,0.0500,900.0000,backfill-mempool
2023-04-27,20664.86,15.499,135.77,0.0500,900.0000,backfill-mempool
2023-04-28,22918.34,17.189,150.57,0.0500,900.0000,backfill-mempool
2023-04-29,21391.02,16.043,140.54,0.0500,900.0000,backfill-mempool
2023-04-30,22548.51,16.911,148.14,0.0500,900.0000,backfill-mempool
2023-05-01,28181.27,21.136,185.15,0.0500,900.0000,backfill-mempool
2023-05-02,20206.56,15.155,132.76,0.0500,900.0000,backfill-mempool
2023-05-03,21774.98,16.331,143.06,0.0500,900.0000,backfill-mempool
2023-05-04,22338.36,16.754,146.76,0.0500,900.0000,backfill-mempool
2023-05-05,18283.80,13.713,120.12,0.0500,900.0000,backfill-mempool
2023-05-06,22850.43,17.138,150.13,0.0500,900.0000,backfill-mempool
2023-05-07,20813.01,15.610,136.74,0.0500,900.0000,backfill-mempool
2023-05-08,20837.99,15.628,136.91,0.0500,900.0000,backfill-mempool
2023-05-09,23405.09,17.554,153.77,0.0500,900.0000,backfill-mempool
2023-05-10,25055.81,18.792,164.62,0.0500,900.0000,backfill-mempool
2023-05-11,22855.13,17.141,150.16,0.0500,900.0000,backfill-mempool
2023-05-12,21285.62,15.964,139.85,0.0500,900.0000,backfill-mempool
2023-05-13,22060.48,16.545,144.94,0.0500,900.0000,backfill-mempool
2023-05-14,25984.82,19.489,170.72,0.0500,900.0000,backfill-mempool
2023-05-15,22544.98,16.909,148.12,0.0500,900.0000,backfill-mempool
2023-05-16,22609.54,16.957,148.54,0.0500,900.0000,backfill-mempool
2023-05-17,23966.74,17.975,157.46,0.0500,900.0000,backfill-mempool
2023-05-18,22018.52,16.514,144.66,0.0500,900.0000,backfill-mempool
2023-05-19,22953.92,17.215,150.81,0.0500,900.0000,backfill-mempool
2023-05-20,20098.15,15.074,132.04,0.0500,900.0000,backfill-mempool
2023-05-21,23465.91,17.599,154.17,0.0500,900.0000,backfill-mempool
2023-05-22,21996.53,16.497,144.52,0.0500,900.0000,backfill-mempool
2023-05-23,24049.09,18.037,158.00,0.0500,900.0000,backfill-mempool
2023-05-24,21640.45,16.230,142.18,0.0500,900.0000,backfill-mempool
2023-05-25,22935.87,17.202,150.69,0.0500,900.0000,backfill-mempool
2023-05-26,23358.52,17.519,153.47,0.0500,900.0000,backfill-mempool
2023-05-27,22211.54,16.659,145.93,0.0500,900.0000,backfill-mempool
2023-05-28,24505.43,18.379,161.00,0.0500,900.0000,backfill-mempool
2023-05-29,24652.14,18.489,161.96,0.0500,900.0000,backfill-mempool
2023-05-30,23639.74,17.730,155.31,0.0500,900.0000,backfill-mempool
2023-05-31,21667.53,16.251,142.36,0.0500,900.0000,backfill-mempool
2023-06-01,20914.48,15.686,137.41,0.0500,900.0000,backfill-mempool
2023-06-02,25576.31,19.182,168.04,0.0500,900.0000,backfill-mempool
2023-06-03,20385.73,15.289,133.93,0.0500,900.0000,backfill-mempool
2023-06-04,23000.65,17.250,151.11,0.0500,900.0000,backfill-mempool
2023-06-05,21663.78,16.248,142.33,0.0500,900.0000,backfill-mempool
2023-06-06,23734.77,17.801,155.94,0.0500,900.0000,backfill-mempool
2023-06-07,20962.72,15.722,137.73,0.0500,900.0000,backfill-mempool
2023-06-08,24001.65,18.001,157.69,0.0500,900.0000,backfill-mempool
2023-06-09,26393.50,19.795,173.41,0.0500,900.0000,backfill-mempool
2023-06-10,23789.82,17.842,156.30,0.0500,900.0000,backfill-mempool
2023-06-11,25398.46,19.049,166.87,0.0500,900.0000,backfill-mempool
2023-06-12,24371.08,18.278,160.12,0.0500,900.0000,backfill-mempool
2023-06-13,22815.94,17.112,149.90,0.0500,900.0000,backfill-mempool
2023-06-14,18964.17,14.223,124.59,0.0500,900.0000,backfill-mempool
2023-06-15,23523.10,17.642,154.55,0.0500,900.0000,backfill-mempool
2023-06-16,23891.53,17.919,156.97,0.0500,900.0000,backfill-mempool
2023-06-17,22369.40,16.777,146.97,0.0500,900.0000,backfill-mempool
2023-06-18,23438.14,17.579,153.99,0.0500,900.0000,backfill-mempool
2023-06-19,22298.16,16.724,146.50,0.0500,900.0000,backfill-mempool
2023-06-20,21444.20,16.083,140.89,0.0500,900.0000,backfill-mempool
2023-06-21,18841.96,14.131,123.79,0.0500,900.0000,backfill-mempool
2023-06-22,21671.18,16.253,142.38,0.0500,900.0000,backfill-mempool
2023-06-23,19477.97,14.608,127.97,0.0500,900.0000,backfill-mempool
2023-06-24,22755.34,17.067,149.50,0.0500,900.0000,backfill-mempool
2023-06-25,23917.28,17.938,157.14,0.0500,900.0000,backfill-mempool
2023-06-26,22528.18,16.896,148.01,0.0500,900.0000,backfill-mempool
2023-06-27,21802.99,16.352,143.25,0.0500,900.0000,backfill-mempool
2023-06-28,16776.62,12.582,110.22,0.0500,900.0000,backfill-mempool
2023-06-29,21898.33,16.424,143.87,0.0500,900.0000,backfill-mempool
2023-06-30,23697.58,17.773,155.69,0.0500,900.0000,backfill-mempool
2023-07-01,19963.88,14.973,131.16,0.0500,900.0000,backfill-mempool
2023-07-02,25468.29,19.101,167.33,0.0500,900.0000,backfill-mempool
2023-07-03,20617.00,15.463,135.45,0.0500,900.0000,backfill-mempool
2023-07-04,21945.30,16.459,144.18,0.0500,900.0000,backfill-mempool
2023-07-05,22333.39,16.750,146.73,0.0500,900.0000,backfill-mempool
2023-07-06,20627.89,15.471,135.53,0.0500,900.0000,backfill-mempool
2023-07-07,25757.53,19.318,169.23,0.0500,900.0000,backfill-mempool
2023-07-08,26696.31,20.022,175.39,0.0500,900.0000,backfill-mempool
2023-07-09,24855.62,18.642,163.30,0.0500,900.0000,backfill-mempool
2023-07-10,22731.25,17.048,149.34,0.0500,900.0000,backfill-mempool
2023-07-11,20207.13,15.155,132.76,0.0500,900.0000,backfill-mempool
2023-07-12,22102.75,16.577,145.22,0.0500,900.0000,backfill-mempool
2023-07-13,18810.44,14.108,123.58,0.0500,900.0000,backfill-mempool
2023-07-14,21837.55,16.378,143.47,0.0500,900.0000,backfill-mempool
2023-07-15,21500.20,16.125,141.26,0.0500,900.0000,backfill-mempool
2023-07-16,24261.90,18.196,159.40,0.0500,900.0000,backfill-mempool
2023-07-17,21156.81,15.868,139.00,0.0500,900.0000,backfill-mempool
2023-07-18,25172.94,18.880,165.39,0.0500,900.0000,backfill-mempool
2023-07-19,23352.03,17.514,153.42,0.0500,900.0000,backfill-mempool
2023-07-20,19800.00,14.850,130.09,0.0500,900.0000,backfill-mempool
2023-07-21,17217.39,12.913,113.12,0.0500,900.0000,backfill-mempool
2023-07-22,21253.30,15.940,139.63,0.0500,900.0000,backfill-mempool
2023-07-23,22240.92,16.681,146.12,0.0500,900.0000,backfill-mempool
2023-07-24,23267.98,17.451,152.87,0.0500,900.0000,backfill-mempool
2023-07-25,21218.14,15.914,139.40,0.0500,900.0000,backfill-mempool
2023-07-26,22219.23,16.664,145.98,0.0500,900.0000,backfill-mempool
2023-07-27,20350.78,15.263,133.70,0.0500,900.0000,backfill-mempool
2023-07-28,21587.02,16.190,141.83,0.0500,900.0000,backfill-mempool
2023-07-29,19835.55,14.877,130.32,0.0500,900.0000,backfill-mempool
2023-07-30,24056.64,18.042,158.05,0.0500,900.0000,backfill-mempool
2023-07-31,21354.25,16.016,140.30,0.0500,900.0000,backfill-mempool
